trip_id,stop_id,stop_sequence
4694,  2642,  3
4694,  322,  4
4694,  42,  5
4694,  2475,  6
4694,  1452,  7
4694,  2758,  8
4694,  332,  9
4694,  1633,  10
4694,  2933,  11
4694,  612,  12
4694,  2015,  13
4694,  2750,  14
4694,  551,  15
4694,  1615,  16
4694,  2171,  17
4694,  1789,  18
4694,  754,  19
4694,  1035,  20
4694,  1432,  21
4694,  1316,  22
4694,  2442,  23
4694,  2789,  24
4694,  693,  25
4694,  3578,  26
4694,  2113,  27
4694,  2836,  28
4694,  2946,  29
4694,  858,  30
4694,  2138,  31
4694,  2770,  32
4694,  455,  33
4694,  1975,  34
4694,  3268,  35
4694,  1826,  36
4694,  3363,  37
4694,  1056,  38
4694,  839,  39
4694,  3418,  40
4694,  5,  41
4694,  608,  42
4694,  2005,  43
4694,  3191,  44
4776,  183,  0
4776,  1365,  1
4776,  466,  2
4776,  2217,  3
4776,  631,  4
4776,  2271,  5
4776,  2327,  7
4776,  358,  8
4776,  1604,  9
4776,  2008,  10
4776,  194,  11
4776,  2798,  12
4776,  2969,  13
4776,  3570,  14
4776,  169,  15
4776,  1035,  16
4776,  1432,  17
4776,  1316,  18
4776,  2442,  19
4776,  2789,  20
4776,  693,  21
4776,  3578,  22
4776,  579,  24
4776,  1152,  25
4776,  2581,  26
4776,  107,  27
4776,  1984,  28
4776,  176,  29
4776,  2725,  30
4776,  263,  31
4776,  2236,  32
4776,  1671,  33
4776,  1527,  34
4776,  236,  35
4776,  390,  36
4776,  2811,  37
4776,  3375,  38
4776,  2514,  39
4776,  2741,  40
4785,  2741,  0
4785,  117,  1
4785,  3372,  2
4785,  207,  3
4785,  2861,  4
4785,  1304,  5
4785,  2806,  6
4785,  1682,  7
4785,  1218,  8
4785,  3579,  9
4785,  2398,  10
4785,  1518,  11
4785,  2636,  12
4785,  984,  13
4785,  187,  14
4785,  1096,  15
4785,  2266,  16
4785,  1547,  17
4785,  2956,  18
4785,  3572,  19
4785,  2164,  20
4785,  1041,  21
4785,  2055,  22
4785,  2765,  23
4785,  3299,  24
4785,  2370,  25
4785,  1786,  26
4785,  2743,  27
4785,  710,  28
4785,  2078,  29
4785,  1805,  30
4785,  2023,  32
4785,  179,  33
4785,  1471,  34
4785,  1580,  35
4785,  3536,  36
4785,  79,  37
4785,  1239,  38
4785,  2059,  39
4785,  1340,  41
4785,  3532,  42
4794,  2618,  0
4794,  359,  1
4794,  3567,  2
4794,  496,  3
4794,  2961,  4
4794,  1891,  5
4794,  3292,  6
4794,  1622,  7
4794,  2284,  8
4794,  197,  9
4794,  1492,  10
4794,  3012,  11
4794,  200,  12
4794,  1063,  13
4794,  2921,  14
4794,  2589,  15
4794,  267,  16
4794,  1791,  17
4794,  3089,  18
4794,  1394,  19
4794,  2917,  20
4794,  611,  21
4794,  3346,  22
4794,  3455,  24
4794,  1109,  25
4794,  260,  26
4794,  2910,  27
4794,  1212,  28
4794,  240,  29
4794,  2387,  30
4794,  185,  31
4794,  1363,  32
4794,  2785,  33
4794,  1357,  34
4794,  2929,  35
4794,  2487,  36
4794,  1925,  37
4794,  3344,  38
4794,  1778,  39
4794,  470,  40
4794,  1864,  41
4794,  3499,  42
4794,  1153,  43
4794,  1042,  44
4874,  659,  0
4874,  13,  1
4874,  2699,  2
4874,  2975,  3
4874,  2483,  5
4874,  277,  6
4874,  1926,  7
4874,  167,  8
4874,  3119,  9
4874,  1125,  10
4874,  1792,  11
4874,  2449,  12
4874,  1508,  13
4874,  874,  14
4874,  3226,  15
4874,  3401,  16
4874,  2661,  17
4874,  331,  18
4874,  2281,  19
4874,  2488,  20
4874,  58,  21
4874,  456,  22
4874,  123,  25
4874,  450,  26
4874,  1884,  27
4874,  3180,  28
4874,  1342,  29
4874,  2642,  30
4874,  322,  31
4874,  1159,  32
4874,  2475,  33
4874,  146,  34
4874,  1452,  35
4874,  2758,  36
4874,  332,  37
4874,  1633,  38
4874,  2933,  39
4874,  612,  40
4874,  2015,  41
4874,  2750,  42
4874,  551,  43
4874,  2171,  44
4874,  1789,  45
4874,  3577,  46
4874,  2519,  47
4874,  2972,  48
4874,  693,  49
4874,  3578,  50
4874,  2113,  51
4874,  1650,  52
4874,  2946,  53
4874,  858,  54
4874,  2138,  55
4874,  2770,  56
4874,  455,  57
4874,  1975,  58
4874,  3268,  59
4874,  1826,  60
4874,  3257,  61
4874,  3363,  62
4874,  1056,  63
4874,  1320,  64
4874,  2265,  65
4874,  80,  66
4874,  1048,  67
4874,  2464,  68
4874,  259,  69
4874,  1392,  70
4893,  1884,  0
4893,  3180,  1
4893,  1342,  2
4893,  2642,  3
4893,  322,  4
4893,  42,  5
4893,  2475,  6
4893,  1452,  7
4893,  2758,  8
4893,  332,  9
4893,  1633,  10
4893,  2933,  11
4893,  612,  12
4893,  2015,  13
4893,  2750,  14
4893,  551,  15
4893,  1615,  16
4893,  2171,  17
4893,  1789,  18
4893,  3577,  19
4893,  396,  20
4893,  2519,  21
4893,  693,  22
4893,  3578,  23
4893,  2113,  24
4893,  1650,  25
4893,  2836,  26
4893,  2946,  27
4893,  858,  28
4893,  2138,  29
4893,  2770,  30
4893,  455,  31
4893,  1975,  32
4893,  3268,  33
4893,  1826,  34
4893,  3257,  35
4893,  3363,  36
4893,  1056,  37
4893,  1320,  38
4893,  2265,  39
4893,  80,  40
4893,  1048,  41
4893,  2464,  42
4893,  259,  43
4893,  2618,  44
4954,  421,  0
4954,  2336,  1
4954,  1537,  2
4954,  739,  3
4954,  3115,  4
4954,  2783,  5
4954,  615,  6
4954,  3432,  7
4954,  2050,  8
4954,  3434,  9
4954,  1023,  10
4954,  2426,  11
4954,  3144,  12
4954,  1842,  14
4954,  20,  15
4954,  2749,  16
4954,  1076,  17
4954,  1507,  18
4954,  2912,  19
4954,  194,  20
4954,  2798,  21
4954,  2969,  22
4954,  3570,  23
4954,  169,  24
4954,  1035,  25
4954,  1432,  26
4954,  1316,  27
4954,  2442,  28
4954,  1880,  29
4954,  693,  30
4954,  3578,  31
4954,  2113,  32
4954,  579,  33
4954,  1152,  34
4954,  2581,  35
4954,  107,  36
4954,  1984,  37
4954,  176,  38
4954,  2725,  39
4954,  263,  40
4954,  2236,  41
4954,  2927,  42
4954,  316,  43
4954,  1431,  44
4954,  3167,  45
4954,  3072,  46
4954,  1573,  47
4954,  846,  48
4962,  846,  0
4962,  3042,  1
4962,  702,  2
4962,  424,  3
4962,  117,  4
4962,  3372,  5
4962,  207,  6
4962,  2861,  7
4962,  1304,  8
4962,  2806,  9
4962,  1682,  10
4962,  1218,  11
4962,  3579,  12
4962,  2398,  13
4962,  1518,  14
4962,  2636,  15
4962,  984,  16
4962,  187,  17
4962,  2266,  19
4962,  1547,  20
4962,  3572,  21
4962,  2164,  22
4962,  1041,  23
4962,  2055,  24
4962,  2765,  25
4962,  3299,  26
4962,  2370,  27
4962,  1786,  28
4962,  2743,  29
4962,  1887,  30
4962,  1222,  31
4962,  2634,  32
4962,  2408,  33
4962,  781,  34
4962,  2901,  35
4962,  484,  36
4962,  1866,  37
4962,  3501,  38
4962,  863,  39
4962,  1262,  40
4962,  2021,  41
4962,  3286,  42
4962,  475,  43
4962,  1706,  44
4962,  2944,  45
4962,  136,  46
4962,  1371,  47
4970,  659,  0
4970,  2699,  2
4970,  2975,  3
4970,  2483,  5
4970,  277,  6
4970,  1926,  7
4970,  3453,  8
4970,  592,  9
4970,  3596,  10
4970,  2357,  11
4970,  145,  12
4970,  2530,  13
4970,  320,  14
4970,  1343,  15
4970,  3246,  16
4970,  2461,  17
4970,  1224,  18
4970,  421,  19
4970,  2336,  20
4970,  1537,  21
4970,  739,  22
4970,  3115,  23
4970,  2783,  24
4970,  615,  25
4970,  3432,  26
4970,  2050,  27
4970,  3434,  28
4970,  1023,  29
4970,  2426,  30
4970,  3144,  31
4970,  939,  32
4970,  1842,  33
4970,  20,  34
4970,  2749,  35
4970,  1076,  36
4970,  1507,  37
4970,  2912,  38
4970,  194,  39
4970,  2798,  40
4970,  2969,  41
4970,  3570,  42
4970,  169,  43
4970,  1035,  44
4970,  1432,  45
4970,  1316,  46
4970,  2442,  47
4970,  1880,  48
4970,  693,  49
4970,  3578,  50
4970,  2113,  51
4970,  579,  52
4970,  1152,  53
4970,  2581,  54
4970,  107,  55
4970,  1984,  56
4970,  176,  57
4970,  2725,  58
4970,  263,  59
4970,  2236,  60
4970,  2927,  61
4970,  316,  62
4970,  1431,  63
4970,  3167,  64
4970,  3072,  65
4970,  1573,  66
4970,  846,  67
4974,  846,  0
4974,  3042,  1
4974,  702,  2
4974,  424,  3
4974,  117,  4
4974,  3372,  5
4974,  207,  6
4974,  2861,  7
4974,  1304,  8
4974,  2806,  9
4974,  1682,  10
4974,  1218,  11
4974,  3579,  12
4974,  2398,  13
4974,  1518,  14
4974,  2636,  15
4974,  984,  16
4974,  187,  17
4974,  2266,  19
4974,  1547,  20
4974,  3572,  21
4974,  2164,  22
4974,  1041,  23
4974,  2055,  24
4974,  2765,  25
4974,  3299,  26
4974,  2370,  27
4974,  1786,  28
4974,  2743,  29
4974,  1887,  30
4974,  1222,  31
4974,  2634,  32
4974,  2408,  33
4974,  781,  34
4974,  2901,  35
4974,  484,  36
4974,  1866,  37
4974,  3501,  38
4974,  863,  39
4974,  1262,  40
4974,  2021,  41
4974,  3286,  42
4974,  475,  43
4974,  1706,  44
4974,  2944,  45
4974,  136,  46
4974,  1371,  47
4974,  2632,  48
4974,  3408,  49
4974,  1058,  50
4974,  1843,  51
4974,  1526,  52
4974,  234,  53
4974,  2583,  54
4974,  1276,  55
4974,  2274,  56
4974,  2507,  58
4974,  15,  59
4974,  2894,  60
4974,  139,  61
4974,  2235,  62
4974,  1733,  63
4974,  2007,  66
4974,  2965,  67
4974,  369,  68
4978,  2485,  0
4978,  2321,  1
4978,  1574,  2
4978,  592,  3
4978,  293,  4
4978,  15,  5
4978,  2894,  6
4978,  139,  7
4978,  2235,  8
4978,  1733,  9
4978,  2431,  10
4978,  2965,  11
4978,  369,  12
4987,  183,  0
4987,  1365,  1
4987,  466,  2
4987,  2217,  3
4987,  631,  4
4987,  2327,  6
4987,  358,  7
4987,  1604,  8
4987,  1552,  9
4987,  1200,  10
4987,  233,  11
4987,  2663,  12
4987,  2113,  13
4987,  3212,  14
4987,  1142,  15
4987,  512,  16
4987,  311,  17
4987,  2292,  18
4987,  513,  19
4987,  365,  20
4987,  1244,  21
4987,  2655,  22
4987,  640,  23
4987,  156,  24
4987,  2754,  26
4987,  2429,  27
4987,  1876,  28
4987,  3167,  29
4987,  3072,  30
4987,  1220,  31
4987,  2524,  32
4987,  429,  33
4987,  285,  34
4987,  1730,  35
4987,  528,  36
4987,  1923,  37
4987,  3343,  38
4987,  762,  39
4987,  2747,  40
4987,  3216,  41
4987,  121,  42
4987,  3469,  43
4987,  569,  44
5083,  486,  0
5083,  33,  1
5083,  1697,  2
5083,  3400,  3
5083,  2401,  4
5083,  319,  5
5083,  1734,  6
5083,  9,  7
5083,  21,  8
5083,  935,  9
5083,  1812,  10
5083,  1735,  11
5083,  3042,  12
5083,  702,  13
5083,  300,  14
5083,  2863,  15
5083,  2648,  16
5083,  324,  17
5083,  962,  18
5083,  2924,  19
5083,  2960,  20
5083,  3147,  21
5083,  2039,  22
5083,  1080,  23
5083,  3252,  24
5083,  2598,  25
5083,  3271,  26
5083,  1868,  27
5083,  408,  28
5083,  467,  29
5083,  1096,  30
5083,  1253,  31
5083,  3402,  32
5083,  511,  33
5083,  179,  36
5083,  1471,  37
5083,  1580,  38
5083,  3536,  39
5083,  1239,  40
5083,  2059,  41
5083,  1340,  43
5083,  3532,  44
5179,  1884,  0
5179,  3180,  1
5179,  1342,  2
5179,  2642,  3
5179,  322,  4
5179,  1256,  5
5179,  1143,  6
5179,  294,  7
5179,  2070,  8
5179,  1712,  9
5179,  2015,  10
5179,  2750,  11
5179,  551,  12
5179,  1615,  13
5179,  2171,  14
5179,  1789,  15
5179,  754,  16
5179,  1035,  17
5179,  1432,  18
5179,  1316,  19
5179,  2442,  20
5179,  2789,  21
5179,  693,  22
5179,  3578,  23
5179,  2113,  24
5179,  3212,  25
5179,  1142,  26
5179,  512,  27
5179,  311,  28
5179,  2292,  29
5179,  513,  30
5179,  365,  31
5179,  866,  32
5179,  2655,  33
5179,  640,  34
5179,  156,  35
5179,  2754,  37
5179,  871,  38
5179,  2676,  39
5179,  1992,  40
5179,  1932,  41
5179,  919,  42
5179,  1047,  43
5179,  2352,  44
5179,  3171,  46
5179,  2157,  47
5179,  2996,  48
5179,  578,  49
5179,  1982,  50
5179,  275,  52
5179,  1694,  53
5179,  3098,  54
5179,  451,  55
5179,  1860,  56
5179,  1375,  57
5179,  2829,  58
5179,  696,  59
5179,  2883,  60
5179,  458,  61
5179,  1861,  62
5179,  3485,  63
5179,  852,  64
5258,  2351,  0
5258,  1629,  1
5258,  374,  2
5258,  2494,  4
5258,  280,  5
5258,  2651,  6
5258,  441,  7
5258,  1379,  8
5258,  2348,  9
5258,  147,  10
5258,  1570,  11
5258,  2934,  12
5258,  725,  13
5258,  1177,  14
5258,  2568,  15
5258,  151,  16
5258,  1572,  17
5258,  3462,  18
5258,  870,  19
5258,  2732,  20
5258,  1769,  21
5258,  1466,  22
5258,  2215,  23
5258,  3436,  24
5258,  885,  25
5258,  2047,  26
5258,  3527,  27
5258,  2922,  28
5258,  2960,  29
5258,  3147,  30
5258,  2039,  31
5258,  1080,  32
5258,  3252,  33
5258,  2598,  34
5258,  3271,  35
5258,  1868,  36
5258,  408,  37
5258,  467,  38
5258,  1096,  39
5258,  2266,  40
5258,  1547,  41
5258,  2956,  42
5258,  3572,  43
5258,  2164,  44
5258,  1041,  45
5258,  1198,  46
5258,  2910,  47
5258,  1212,  48
5258,  240,  49
5258,  2387,  50
5258,  185,  51
5258,  1363,  52
5258,  298,  53
5258,  1230,  54
5258,  2752,  55
5258,  101,  56
5258,  3033,  57
5258,  2492,  58
5258,  470,  59
5258,  1864,  60
5258,  3499,  61
5258,  1153,  62
5258,  1042,  63
5337,  1811,  0
5337,  2602,  1
5337,  51,  2
5337,  1350,  3
5337,  1313,  4
5337,  749,  5
5337,  235,  6
5337,  420,  7
5337,  1999,  8
5337,  3584,  9
5337,  1803,  10
5337,  3225,  11
5337,  198,  12
5337,  2079,  13
5337,  2824,  14
5337,  737,  15
5337,  1896,  16
5337,  3390,  17
5337,  317,  18
5337,  805,  20
5337,  2928,  21
5337,  129,  22
5337,  1194,  23
5337,  3132,  24
5337,  104,  25
5337,  2011,  26
5337,  872,  27
5337,  927,  28
5337,  581,  29
5337,  258,  30
5337,  2278,  31
5337,  896,  32
5337,  1449,  33
5337,  1948,  34
5337,  1555,  35
5337,  2143,  36
5337,  2977,  37
5337,  3180,  38
5337,  1342,  39
5337,  2642,  40
5337,  1256,  41
5337,  1143,  42
5337,  3456,  44
5337,  1930,  45
5337,  1090,  46
5337,  3096,  47
5337,  1857,  48
5337,  3164,  49
5337,  964,  50
5337,  939,  51
5337,  1842,  52
5337,  2459,  53
5449,  1052,  0
5449,  3238,  1
5449,  2408,  2
5449,  730,  4
5449,  3265,  5
5449,  1967,  6
5449,  1613,  7
5449,  3260,  8
5449,  814,  9
5449,  3383,  10
5449,  3033,  11
5449,  470,  12
5449,  1864,  13
5449,  3499,  14
5449,  1153,  15
5449,  1393,  16
5449,  2130,  17
5449,  2951,  18
5449,  3548,  19
5449,  656,  20
5449,  1608,  21
5449,  714,  22
5449,  1335,  23
5449,  1888,  24
5449,  878,  25
5449,  2300,  26
5449,  2728,  27
5449,  1586,  28
5449,  954,  29
5449,  2486,  30
5449,  3386,  31
5449,  2331,  32
5449,  2175,  33
5449,  636,  34
5449,  831,  35
5449,  1772,  36
5449,  1072,  37
5449,  3319,  38
5449,  1182,  39
5449,  2454,  40
5449,  521,  41
5449,  3013,  42
5449,  564,  43
5449,  522,  44
5449,  1713,  45
5449,  1443,  46
5449,  2280,  47
5449,  1978,  48
5449,  3506,  49
5449,  1646,  50
5449,  328,  51
5449,  3546,  52
5561,  1052,  0
5561,  3238,  1
5561,  2410,  3
5561,  1105,  4
5561,  3406,  5
5561,  2521,  6
5561,  2333,  7
5561,  3145,  8
5561,  1969,  9
5561,  251,  10
5561,  2689,  11
5561,  566,  12
5561,  2986,  13
5561,  1151,  14
5561,  278,  15
5561,  1111,  16
5561,  223,  17
5561,  1303,  18
5561,  2485,  21
5561,  2321,  22
5561,  1574,  23
5561,  60,  24
5561,  15,  26
5561,  2894,  27
5561,  1949,  28
5561,  2235,  29
5561,  2965,  31
5561,  369,  32
5577,  659,  0
5577,  13,  1
5577,  2699,  2
5577,  2975,  3
5577,  2483,  5
5577,  277,  6
5577,  1926,  7
5577,  167,  8
5577,  3119,  9
5577,  1125,  10
5577,  1792,  11
5577,  2449,  12
5577,  1508,  13
5577,  874,  14
5577,  3226,  15
5577,  3401,  16
5577,  2661,  17
5577,  331,  18
5577,  2281,  19
5577,  2488,  20
5577,  1762,  21
5577,  2591,  22
5577,  2335,  23
5577,  3521,  24
5577,  2028,  25
5577,  379,  26
5577,  1326,  28
5577,  1788,  29
5577,  372,  30
5577,  314,  31
5577,  1495,  32
5577,  2457,  33
5577,  1842,  35
5577,  2459,  36
5593,  1884,  0
5593,  3180,  1
5593,  1342,  2
5593,  2642,  3
5593,  322,  4
5593,  42,  5
5593,  2475,  6
5593,  1452,  7
5593,  2758,  8
5593,  332,  9
5593,  1633,  10
5593,  2933,  11
5593,  612,  12
5593,  2015,  13
5593,  2750,  14
5593,  551,  15
5593,  1197,  16
5593,  2588,  17
5593,  3301,  18
5593,  3388,  19
5593,  1862,  20
5593,  619,  21
5593,  2185,  23
5593,  1066,  24
5593,  3422,  25
5593,  1225,  26
5593,  2433,  27
5593,  536,  28
5593,  440,  29
5593,  1981,  30
5593,  2797,  31
5593,  493,  32
5593,  2221,  33
5593,  3524,  34
5593,  541,  35
5593,  1802,  36
5593,  1077,  37
5593,  263,  38
5593,  1384,  39
5593,  2448,  40
5593,  3289,  41
5593,  1178,  42
5593,  1220,  43
5593,  2524,  44
5593,  429,  45
5593,  285,  46
5593,  1730,  47
5593,  1923,  49
5593,  3343,  50
5593,  722,  51
5593,  2156,  52
5593,  435,  53
5605,  2293,  0
5605,  3302,  1
5605,  319,  2
5605,  1734,  3
5605,  9,  4
5605,  21,  5
5605,  1812,  7
5605,  1573,  8
5605,  881,  9
5605,  1530,  10
5605,  389,  11
5605,  1959,  12
5605,  1682,  13
5605,  222,  14
5605,  968,  15
5605,  1542,  17
5605,  133,  18
5605,  2354,  19
5605,  2941,  20
5605,  1388,  21
5605,  2652,  22
5605,  1029,  23
5605,  2471,  24
5605,  3146,  25
5605,  1242,  26
5605,  2034,  27
5605,  2830,  28
5605,  2982,  29
5605,  162,  30
5605,  2364,  31
5605,  2653,  32
5605,  356,  33
5605,  3423,  34
5605,  3297,  35
5605,  1363,  36
5605,  2785,  37
5605,  1357,  38
5605,  2929,  39
5605,  750,  40
5605,  1925,  41
5605,  3344,  42
5605,  1778,  43
5605,  470,  44
5605,  1864,  45
5605,  3499,  46
5605,  1153,  47
5617,  3062,  0
5617,  3562,  1
5617,  1209,  2
5617,  2184,  3
5617,  2001,  4
5617,  3176,  5
5617,  2862,  6
5617,  471,  7
5617,  648,  8
5617,  2388,  9
5617,  3131,  10
5617,  212,  11
5617,  2906,  12
5617,  1258,  13
5617,  783,  14
5617,  1323,  15
5617,  2423,  16
5617,  1759,  17
5617,  93,  18
5617,  3155,  19
5617,  974,  20
5617,  2621,  21
5617,  230,  22
5617,  1602,  23
5617,  2880,  24
5617,  2034,  25
5617,  2830,  26
5617,  2982,  27
5617,  2061,  28
5617,  162,  29
5617,  2364,  30
5617,  2653,  31
5617,  356,  32
5617,  2724,  33
5617,  1814,  34
5617,  948,  35
5617,  1661,  36
5617,  3295,  37
5617,  1510,  38
5617,  3173,  39
5647,  1166,  0
5647,  613,  1
5647,  997,  2
5647,  2955,  3
5647,  1961,  4
5647,  2095,  5
5647,  3218,  6
5647,  1197,  7
5647,  2588,  8
5647,  3301,  9
5647,  3388,  10
5647,  2851,  11
5647,  1862,  12
5647,  764,  13
5647,  619,  14
5647,  1973,  15
5647,  3248,  16
5647,  2405,  17
5647,  1051,  18
5647,  3267,  19
5647,  1179,  20
5647,  2497,  21
5647,  3052,  22
5647,  1120,  23
5647,  1877,  24
5647,  3460,  25
5647,  1835,  26
5647,  598,  27
5647,  3487,  28
5647,  2532,  29
5647,  1385,  30
5647,  2580,  31
5647,  842,  32
5647,  3116,  34
5647,  3125,  35
5647,  498,  36
5647,  533,  37
5647,  3211,  38
5647,  3261,  39
5647,  1095,  40
5647,  3062,  41
5677,  1393,  0
5677,  2130,  1
5677,  2951,  2
5677,  3548,  3
5677,  1983,  4
5677,  1140,  5
5677,  2859,  6
5677,  2275,  8
5677,  2341,  9
5677,  2326,  10
5677,  652,  11
5677,  687,  12
5677,  785,  13
5677,  2522,  14
5677,  360,  15
5677,  1462,  16
5677,  2855,  17
5677,  1837,  18
5677,  3500,  19
5677,  2995,  20
5677,  674,  21
5677,  1981,  22
5677,  2797,  23
5677,  493,  24
5677,  2221,  25
5677,  765,  26
5677,  1726,  27
5677,  1894,  28
5677,  3270,  29
5677,  626,  30
5677,  1244,  31
5677,  2655,  32
5677,  2382,  33
5677,  1390,  34
5677,  1231,  35
5691,  838,  0
5691,  2382,  1
5691,  3147,  2
5691,  3439,  3
5691,  2027,  4
5691,  1871,  5
5691,  500,  6
5691,  3127,  7
5691,  2964,  8
5691,  1542,  9
5691,  133,  10
5691,  2354,  11
5691,  2941,  12
5691,  57,  13
5691,  2604,  14
5691,  554,  15
5691,  2855,  16
5691,  2316,  17
5691,  2269,  18
5691,  2635,  19
5691,  480,  20
5691,  1782,  21
5691,  2368,  22
5691,  1775,  23
5691,  37,  24
5691,  254,  25
5691,  1280,  26
5691,  205,  27
5691,  2225,  28
5691,  2781,  29
5691,  1555,  30
5691,  2143,  31
5691,  2977,  32
5705,  659,  0
5705,  1733,  2
5705,  2975,  3
5705,  2483,  5
5705,  277,  6
5705,  1926,  7
5705,  167,  8
5705,  3119,  9
5705,  1125,  10
5705,  1792,  11
5705,  2449,  12
5705,  1508,  13
5705,  874,  14
5705,  3226,  15
5705,  3401,  16
5705,  2661,  17
5705,  331,  18
5705,  2281,  19
5705,  2488,  20
5705,  58,  21
5705,  543,  22
5705,  402,  24
5705,  123,  25
5705,  450,  26
5705,  1884,  27
5705,  2130,  28
5705,  2951,  29
5705,  3548,  30
5705,  1983,  31
5705,  1140,  32
5705,  2859,  33
5705,  884,  34
5705,  2275,  35
5705,  2341,  36
5705,  2326,  37
5705,  2828,  38
5705,  687,  39
5705,  785,  40
5705,  2522,  41
5705,  360,  42
5705,  1462,  43
5705,  731,  44
5705,  1837,  45
5705,  3585,  46
5705,  3425,  47
5705,  3227,  48
5705,  949,  49
5705,  953,  50
5705,  3092,  51
5705,  803,  52
5705,  1416,  53
5705,  3034,  54
5705,  2032,  55
5705,  703,  56
5705,  580,  57
5705,  3156,  58
5705,  2142,  59
5705,  3451,  60
5705,  2415,  61
5705,  1085,  62
5705,  925,  63
5705,  3516,  64
5705,  2356,  65
5705,  2299,  66
5705,  3196,  67
5705,  144,  68
5705,  1299,  69
5705,  2206,  70
5714,  486,  0
5714,  2605,  1
5714,  1977,  2
5714,  1237,  3
5714,  3531,  4
5714,  627,  5
5714,  3452,  6
5714,  1139,  7
5714,  1311,  8
5714,  1872,  9
5714,  2882,  10
5714,  733,  11
5714,  1758,  12
5714,  1463,  13
5714,  203,  14
5714,  2529,  15
5714,  1684,  16
5714,  2255,  17
5714,  2709,  18
5714,  2392,  19
5714,  1118,  20
5714,  2122,  21
5714,  835,  22
5714,  554,  23
5714,  2855,  24
5714,  2316,  25
5714,  2269,  26
5714,  2635,  27
5714,  480,  28
5714,  1782,  29
5714,  2368,  30
5714,  1775,  31
5714,  37,  32
5714,  254,  33
5714,  712,  35
5714,  2225,  36
5714,  2781,  37
5714,  1555,  38
5714,  2143,  39
5714,  2977,  40
5714,  1010,  43
5714,  1787,  44
5714,  1828,  45
5714,  1021,  47
5714,  2543,  48
5714,  278,  49
5714,  1111,  50
5714,  1303,  52
5714,  2485,  55
5714,  2321,  56
5714,  1574,  57
5714,  60,  58
5714,  15,  60
5714,  2894,  61
5714,  139,  62
5714,  2235,  63
5714,  1733,  64
5714,  1951,  66
5714,  369,  67
5723,  1884,  0
5723,  2130,  1
5723,  2951,  2
5723,  3548,  3
5723,  1983,  4
5723,  2859,  6
5723,  2275,  8
5723,  2341,  9
5723,  2326,  10
5723,  687,  12
5723,  785,  13
5723,  2522,  14
5723,  360,  15
5723,  1462,  16
5723,  2855,  17
5723,  1837,  18
5723,  3585,  19
5723,  2122,  20
5723,  3227,  21
5723,  949,  22
5723,  953,  23
5723,  3092,  24
5723,  803,  25
5723,  1416,  26
5723,  3034,  27
